Unnamed: 0,id,gender,subCategory,articleType,season,usage,image,Color,filename,link,outfit_id
18297,21472,Women,Shoes,Shoes,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/21472.jpg,Verde,21472.jpg,http://assets.myntassets.com/v1/images/style/properties/2ba26574b7eb2f5713b26f4536c83020_images.jpg,154
4587,14941,Men,Bottomwear,Shorts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/14941.jpg,Neutros,14941.jpg,http://assets.myntassets.com/v1/images/style/properties/3371f566ab84ad391eb29fd1e9237bbf_images.jpg,155
5241,39655,Men,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/39655.jpg,Neutros,39655.jpg,http://assets.myntassets.com/v1/images/style/properties/1837312418894e3996e264cb4c37ab6c_images.jpg,155
10769,50752,Men,Shoes,Shoes,Winter,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/50752.jpg,Neutros,50752.jpg,http://assets.myntassets.com/v1/images/style/properties/ca1707684fb698859cfc4f98302cd1c6_images.jpg,155
3273,11097,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11097.jpg,Neutros,11097.jpg,http://assets.myntassets.com/v1/images/style/properties/3dfb1a7272b81790012251f900e16212_images.jpg,155
1073,27224,Women,Dress,Dresses,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/27224.jpg,Neutros,27224.jpg,http://assets.myntassets.com/v1/images/style/properties/Doodle-Kids-Girl-Printed-White-Dress_0226dd793ce72b2cf4fc4b100e430203_images.jpg,156
22167,2493,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/2493.jpg,Neutros,2493.jpg,http://assets.myntassets.com/v1/images/style/properties/0ec87c36c07bbb9f17a3ff5ed5d86f19_images.jpg,156
10699,1841,Men,Shoes,Shoes,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/1841.jpg,Neutros,1841.jpg,http://assets.myntassets.com/v1/images/style/properties/4dc04075155e631f7b26cffd521b5837_images.jpg,156
12728,10034,Women,Topwear,Tshirts,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/10034.jpg,Neutros,10034.jpg,http://assets.myntassets.com/v1/images/style/properties/612c8af18a9a4b6010fdd16dd80d5246_images.jpg,156
19395,47202,Men,Shoes,Shoes,Summer,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/47202.jpg,Neutros,47202.jpg,http://assets.myntassets.com/v1/images/style/properties/c5b4b78a02969316de7c3ec048d0b16e_images.jpg,157
12138,3705,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/3705.jpg,Rosado,3705.jpg,http://assets.myntassets.com/v1/images/style/properties/51fc1a86a741f871bd55ccc53dd085c1_images.jpg,157
10445,25907,Women,Dress,Dresses,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/25907.jpg,Morado,25907.jpg,http://assets.myntassets.com/v1/images/style/properties/1006bc18864868cf0739547b8bc340c0_images.jpg,157
3764,6135,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6135.jpg,Neutros,6135.jpg,http://assets.myntassets.com/v1/images/style/properties/4e9bdf03a0cb9aa5026e207427b9cfb9_images.jpg,157
15293,43888,Women,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/43888.jpg,Rojo,43888.jpg,http://assets.myntassets.com/v1/images/style/properties/871096a52be98db6ea423e011260c865_images.jpg,158
4737,43877,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/43877.jpg,Neutros,43877.jpg,http://assets.myntassets.com/v1/images/style/properties/3c745efbdb40868d51a6a44b2b1e229e_images.jpg,158
3215,27357,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/27357.jpg,Azul,27357.jpg,http://assets.myntassets.com/v1/images/style/properties/5ba9d28d4d3e095f46dd07aa360aa94a_images.jpg,158
21613,51489,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/51489.jpg,Neutros,51489.jpg,http://assets.myntassets.com/v1/images/style/properties/0d8f2dd2bdb7a47284f610b5f787b9c5_images.jpg,158
15905,26482,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/26482.jpg,Neutros,26482.jpg,http://assets.myntassets.com/v1/images/style/properties/43fee86dc54cc7605fc6554f2481711b_images.jpg,159
3693,16212,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/16212.jpg,Neutros,16212.jpg,http://assets.myntassets.com/v1/images/style/properties/ea0ee1a48c30d33b4023edcc614bf103_images.jpg,159
793,50175,Women,Shoes,Flats,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/50175.jpg,Neutros,50175.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Black---Brown-Flats_8cf9dbde80372cebd510a6d166be4272_images.jpg,159
14512,36243,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/36243.jpg,Verde,36243.jpg,http://assets.myntassets.com/v1/images/style/properties/70db68cf71ee464fd617f825e1681e7f_images.jpg,159
11173,4162,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/4162.jpg,Verde,4162.jpg,http://assets.myntassets.com/v1/images/style/properties/ad32c7e456dac3c03cf0561f59fe81bc_images.jpg,160
6577,35687,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/35687.jpg,Azul,35687.jpg,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-Navy-Suede-Casual-Shoes_c36f0ffe47c5564265e48686a5bafe80_images.jpg,160
20255,34212,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/34212.jpg,Neutros,34212.jpg,http://assets.myntassets.com/v1/images/style/properties/40f3663cc84419de110a1e5c48fd2b21_images.jpg,160
21621,11957,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11957.jpg,Neutros,11957.jpg,http://assets.myntassets.com/v1/images/style/properties/5da57f064b66b021ec893692d9e31c76_images.jpg,160
7506,35422,Men,Shoes,Sandals,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/35422.jpg,Neutros,35422.jpg,http://assets.myntassets.com/v1/images/style/properties/b47e277b7fdab8680abfa8dbf59895c2_images.jpg,161
21092,20684,Men,Shoes,Shoes,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/20684.jpg,Marrón,20684.jpg,http://assets.myntassets.com/v1/images/style/properties/35af2ebcd104d7104d1ec602349b99f7_images.jpg,161
3175,13995,Women,over_Topwear,Jackets,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/13995.jpg,Azul,13995.jpg,http://assets.myntassets.com/v1/images/style/properties/e6e11d35b8eff87f601948012689ec64_images.jpg,161
761,10007,Women,Topwear,Tshirts,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/10007.jpg,Neutros,10007.jpg,http://assets.myntassets.com/v1/images/style/properties/54315bd731592e29d830218599d0a974_images.jpg,161
6422,7258,Men,Shoes,Sandals,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/7258.jpg,Neutros,7258.jpg,http://assets.myntassets.com/v1/images/style/properties/ff8f60b102d6551081550a7f7fd6c9b1_images.jpg,162
13584,13049,Men,over_Topwear,Sweaters,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13049.jpg,Neutros,13049.jpg,http://assets.myntassets.com/v1/images/style/properties/dd7e937f9bce1edc5e9704d5739f84ab_images.jpg,162
11926,19984,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/19984.jpg,Neutros,19984.jpg,http://assets.myntassets.com/v1/images/style/properties/28a7e68ab873d23d6f35358e5951813c_images.jpg,162
15285,37763,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/37763.jpg,Naranja,37763.jpg,http://assets.myntassets.com/v1/images/style/properties/c6849b6eb9eeaf81a3bf09fbbde1cdf4_images.jpg,162
17549,23175,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/23175.jpg,Azul,23175.jpg,http://assets.myntassets.com/v1/images/style/properties/35b6983e8cbe6e5a148fb4ca54584c3a_images.jpg,163
21966,19753,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/19753.jpg,Rojo,19753.jpg,http://assets.myntassets.com/v1/images/style/properties/71892b4d642f713ce3a3a74de841b482_images.jpg,163
10570,16114,Men,Shoes,Sandals,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/16114.jpg,Neutros,16114.jpg,http://assets.myntassets.com/v1/images/style/properties/dbe213d069fcfc20dc8673f2bdb5d5cb_images.jpg,163
15323,31460,Men,Topwear,Tshirts,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/31460.jpg,Neutros,31460.jpg,http://assets.myntassets.com/v1/images/style/properties/8b3888894e00abfb3c86d1077f3322f1_images.jpg,163
16645,18572,Men,over_Topwear,Sweaters,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/18572.jpg,Azul,18572.jpg,http://assets.myntassets.com/v1/images/style/properties/b38a6480f6330a476e99fbfe0f0bfbcd_images.jpg,164
15662,48063,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/48063.jpg,Neutros,48063.jpg,http://assets.myntassets.com/v1/images/style/properties/e1dae6282f31601681168a843b0a229f_images.jpg,164
13114,14697,Men,Bottomwear,Pants,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/14697.jpg,Neutros,14697.jpg,http://assets.myntassets.com/v1/images/style/properties/25302a8a32fb3692e64f5cd7a9cedc59_images.jpg,164
5204,12018,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/12018.jpg,Neutros,12018.jpg,http://assets.myntassets.com/v1/images/style/properties/2260f7b69193db64b7d56822041e6d28_images.jpg,164
20122,10277,Men,Shoes,Shoes,Spring,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/10277.jpg,Neutros,10277.jpg,http://assets.myntassets.com/v1/images/style/properties/874f08549c2c8610600d02a42d3d1fc2_images.jpg,165
12787,25571,Men,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/25571.jpg,Neutros,25571.jpg,http://assets.myntassets.com/v1/images/style/properties/9cdbbada00f1cb14123b274396fd2a86_images.jpg,165
13363,33079,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/33079.jpg,Verde,33079.jpg,http://assets.myntassets.com/v1/images/style/properties/7f8554843ab5ed978160a0d1e788bb94_images.jpg,165
10363,38822,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/38822.jpg,Rojo,38822.jpg,http://assets.myntassets.com/v1/images/style/properties/e2277639c35af00e84a30f62705464a6_images.jpg,165
18151,57065,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/57065.jpg,Neutros,57065.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Grey-Vintage-Top_3eb6cd6ab87706027bee0292380ef731_images.jpg,166
12207,58722,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/58722.jpg,Neutros,58722.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-White-T-shirt_145019de3991f168f415010fbc78175d_images.jpg,166
13439,28465,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/28465.jpg,Rosado,28465.jpg,http://assets.myntassets.com/v1/images/style/properties/7504ff0392fc1426af89c8d4509e06cd_images.jpg,166
22500,9882,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/9882.jpg,Morado,9882.jpg,http://assets.myntassets.com/v1/images/style/properties/5233212b0cede354178274d5431b2fbf_images.jpg,166
6634,17178,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/17178.jpg,Rojo,17178.jpg,http://assets.myntassets.com/v1/images/style/properties/09249a20ba8b1823a153aa94cd692d8f_images.jpg,167
7354,23929,Men,Shoes,Shoes,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/23929.jpg,Neutros,23929.jpg,http://assets.myntassets.com/v1/images/style/properties/816e404f388a46fdc1ba97b839a469dc_images.jpg,167
12661,3959,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/3959.jpg,Neutros,3959.jpg,http://assets.myntassets.com/v1/images/style/properties/8c43f5a6a30b2a2d01f444d9c9c92381_images.jpg,167
8565,7784,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/7784.jpg,Neutros,7784.jpg,http://assets.myntassets.com/v1/images/style/properties/3022053b244480e3b53a7d370d1657bc_images.jpg,167
447,34651,Women,Shoes,Shoes,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/34651.jpg,Neutros,34651.jpg,http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg,168
13549,5603,Men,Shoes,Sandals,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/5603.jpg,Neutros,5603.jpg,http://assets.myntassets.com/v1/images/style/properties/0a5b3d483f44e8c27f9923fc8400432c_images.jpg,168
19319,4827,Men,Bottomwear,Pants,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/4827.jpg,Neutros,4827.jpg,http://assets.myntassets.com/v1/images/style/properties/fe2c08e397daa0a6a220a6f728a22f58_images.jpg,168
21497,32574,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/32574.jpg,Neutros,32574.jpg,http://assets.myntassets.com/v1/images/style/properties/506aa3514f743572b3e94d3f8ec3fee1_images.jpg,168
14311,33999,Women,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/33999.jpg,Neutros,33999.jpg,http://assets.myntassets.com/v1/images/style/properties/82eebe6b8083337447dff2199ee45ee6_images.jpg,169
22280,10646,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/10646.jpg,Rojo,10646.jpg,http://assets.myntassets.com/v1/images/style/properties/7c316b104651a02fe7594e842915c6dc_images.jpg,169
21578,45419,Women,Shoes,Flats,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/45419.jpg,Neutros,45419.jpg,http://assets.myntassets.com/v1/images/style/properties/4af50158ae14f9acdc127b5f6e9db8e4_images.jpg,169
21,9452,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/9452.jpg,Rojo,9452.jpg,http://assets.myntassets.com/v1/images/style/properties/5e557eb0be7c6420f7c7a6bbaa432993_images.jpg,169
22409,16128,Women,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/16128.jpg,Azul,16128.jpg,http://assets.myntassets.com/v1/images/style/properties/d0ca27dc9108139369084542555225f7_images.jpg,170
19438,2115,Men,Bottomwear,Pants,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/2115.jpg,Neutros,2115.jpg,http://assets.myntassets.com/v1/images/style/properties/b377d6ffce4312bdeab3249e3ce87970_images.jpg,170
14011,1605,Women,Bottomwear,Pants,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/1605.jpg,Neutros,1605.jpg,http://assets.myntassets.com/v1/images/style/properties/3f9acd210a89ba929b349e0e7391a9e9_images.jpg,170
19629,39811,Men,Bottomwear,Pants,Spring,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/39811.jpg,Azul,39811.jpg,http://assets.myntassets.com/v1/images/style/properties/7301b092bd9a6941e3bec4e567160271_images.jpg,170
2513,48375,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/48375.jpg,Neutros,48375.jpg,http://assets.myntassets.com/v1/images/style/properties/0eb791de298378d03a5daab9634db946_images.jpg,171
8642,9084,Women,Bottomwear,Pants,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/9084.jpg,Neutros,9084.jpg,http://assets.myntassets.com/v1/images/style/properties/77f2b3c2b10d2b973c6f1e6f229c8b47_images.jpg,171
3471,11632,Men,Topwear,Shirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11632.jpg,Neutros,11632.jpg,http://assets.myntassets.com/v1/images/style/properties/53e265d96ffe0b5a83362f6d23355f55_images.jpg,171
9827,41873,Men,Shoes,Sandals,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/41873.jpg,Marrón,41873.jpg,http://assets.myntassets.com/v1/images/style/properties/d181d85723ffc178e8ff41ff23e7338b_images.jpg,171
15657,6768,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6768.jpg,Verde,6768.jpg,http://assets.myntassets.com/v1/images/style/properties/6198fb3c41f6a98db69af8033064e72b_images.jpg,172
8804,6658,Women,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6658.jpg,Marrón,6658.jpg,http://assets.myntassets.com/v1/images/style/properties/16f2814db1761b002290326ab4684c28_images.jpg,172
13070,44745,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/44745.jpg,Neutros,44745.jpg,http://assets.myntassets.com/v1/images/style/properties/a6b158d7641d51a3c2cc4cdc85a85709_images.jpg,172
3145,19003,Women,over_Topwear,Sweaters,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/19003.jpg,Rojo,19003.jpg,http://assets.myntassets.com/v1/images/style/properties/9981051a1659757b3fd78712f65dfdbc_images.jpg,172
12159,15513,Men,Shoes,Shoes,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/15513.jpg,Marrón,15513.jpg,http://assets.myntassets.com/v1/images/style/properties/a639536b8d0f6245196440e6747dd43b_images.jpg,173
9024,59026,Women,Shoes,Heels,Winter,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/59026.jpg,Neutros,59026.jpg,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Pumps_47b0f6a636f558840125802f93401279_images.jpg,173
18697,19687,Men,Bottomwear,Shorts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/19687.jpg,Neutros,19687.jpg,http://assets.myntassets.com/v1/images/style/properties/54a5b9eea0d215e0eb9363d8d7cced42_images.jpg,173
22485,20223,Women,over_Topwear,Sweaters,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/20223.jpg,Azul,20223.jpg,http://assets.myntassets.com/v1/images/style/properties/553fee81a373c413bc6b7cf1cf846a8e_images.jpg,173
21128,18620,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/18620.jpg,Rojo,18620.jpg,http://assets.myntassets.com/v1/images/style/properties/6b56e78f1d2d0728318966232932c9a6_images.jpg,174
12130,26355,Women,Dress,Dresses,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/26355.jpg,Morado,26355.jpg,http://assets.myntassets.com/v1/images/style/properties/f3c0c58bb14302e7551ea0e6a7a55207_images.jpg,174
17146,23188,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/23188.jpg,Morado,23188.jpg,http://assets.myntassets.com/v1/images/style/properties/9b9493c3994ac9d6031f4e04ac4ef3f0_images.jpg,174
14468,17550,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/17550.jpg,Rojo,17550.jpg,http://assets.myntassets.com/v1/images/style/properties/f4b5983e5022f978edd5223265a50cdd_images.jpg,174
11359,14457,Women,Shoes,Flats,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/14457.jpg,Neutros,14457.jpg,http://assets.myntassets.com/v1/images/style/properties/5504a36969e669a16aafae7a9206d1c3_images.jpg,175
16695,7246,Men,Shoes,Shoes,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/7246.jpg,Neutros,7246.jpg,http://assets.myntassets.com/v1/images/style/properties/e21b17c18a04cdc929b29b276310c9ea_images.jpg,175
21045,36143,Women,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/36143.jpg,Neutros,36143.jpg,http://assets.myntassets.com/v1/images/style/properties/5edcf1d6e55027a8e46273de9f484745_images.jpg,175
12798,7304,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/7304.jpg,Rosado,7304.jpg,http://assets.myntassets.com/v1/images/style/properties/65a3175aebdb795b8b4ab2b7d1f2c94c_images.jpg,175
14322,16216,Men,Bottomwear,Pants,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/16216.jpg,Neutros,16216.jpg,http://assets.myntassets.com/v1/images/style/properties/22873d0bc64e50724fbc21688f40328c_images.jpg,176
5621,28506,Men,Bottomwear,Shorts,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/28506.jpg,Neutros,28506.jpg,http://assets.myntassets.com/v1/images/style/properties/60e7d6355e6208a375e3e2944edf9462_images.jpg,176
5258,38548,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/38548.jpg,Neutros,38548.jpg,http://assets.myntassets.com/v1/images/style/properties/453ce0ae2669aaa7ebd76b4f3a9b1bf6_images.jpg,176
15234,29692,Men,Topwear,Shirts,Summer,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/29692.jpg,Neutros,29692.jpg,http://assets.myntassets.com/v1/images/style/properties/1e12971b30e84e2dad04a356e547f5fd_images.jpg,176
18559,45359,Women,Shoes,Heels,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/45359.jpg,Neutros,45359.jpg,http://assets.myntassets.com/v1/images/style/properties/30e87ef12ea78a603b1da005066dd735_images.jpg,177
3699,2337,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/2337.jpg,Neutros,2337.jpg,http://assets.myntassets.com/v1/images/style/properties/63ea5c23facb458caf324b38d24b2937_images.jpg,177
516,7390,Men,Shoes,Shoes,Winter,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/7390.jpg,Marrón,7390.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ca97d7b2f468e63a1f84cc988c72ca_images.jpg,177
18772,35676,Men,Shoes,Shoes,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/35676.jpg,Azul,35676.jpg,http://assets.myntassets.com/v1/images/style/properties/e6f537e9edcc74950608aff737dd6a68_images.jpg,177
14738,20910,Men,Bottomwear,Pants,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/20910.jpg,Azul,20910.jpg,http://assets.myntassets.com/v1/images/style/properties/e5838d27b62772a476c3f23868d709e6_images.jpg,178
21717,13407,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/13407.jpg,Verde,13407.jpg,http://assets.myntassets.com/v1/images/style/properties/ce9eb7e3c282eef651f5e76aaefd69c8_images.jpg,178
17915,6911,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/6911.jpg,Rojo,6911.jpg,http://assets.myntassets.com/v1/images/style/properties/17212b539f1f223b709ad82fa6ee0465_images.jpg,178
9980,42206,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/42206.jpg,Verde,42206.jpg,http://assets.myntassets.com/v1/images/style/properties/7607ec6efc915ea9006fcdbecd4e7adc_images.jpg,178
14053,46413,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/46413.jpg,Morado,46413.jpg,http://assets.myntassets.com/v1/images/style/properties/af66accd3b185c0be70925e3d2e8f476_images.jpg,179
11426,16931,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/16931.jpg,Verde,16931.jpg,http://assets.myntassets.com/v1/images/style/properties/16cc2fe95f848609c230bb2472f32afb_images.jpg,179
17666,13189,Men,Shoes,Shoes,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/13189.jpg,Neutros,13189.jpg,http://assets.myntassets.com/v1/images/style/properties/397be2e2287f00e456b11ed3e86feea0_images.jpg,179
20134,31590,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/31590.jpg,Neutros,31590.jpg,http://assets.myntassets.com/v1/images/style/properties/f193c43857eec025c873f344461fe636_images.jpg,179
11082,27897,Women,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/27897.jpg,Rosado,27897.jpg,http://assets.myntassets.com/v1/images/style/properties/3df74d5442d0cc61d78039a6c668aaa2_images.jpg,180
11724,5667,Men,Topwear,Tshirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/5667.jpg,Neutros,5667.jpg,http://assets.myntassets.com/v1/images/style/properties/b840cdc4d3de8445aa84c6b633c4e0d4_images.jpg,180
7368,17576,Men,Topwear,Shirts,Fall,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/17576.jpg,Marrón,17576.jpg,http://assets.myntassets.com/v1/images/style/properties/8aa87e265b6c94b0182f748492e1a475_images.jpg,180
11071,20874,Men,Shoes,Shoes,Fall,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/20874.jpg,Neutros,20874.jpg,http://assets.myntassets.com/v1/images/style/properties/20ec6234c93fc8ace612d826edea3255_images.jpg,180
20589,23833,Women,Shoes,Flats,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/23833.jpg,Neutros,23833.jpg,http://assets.myntassets.com/v1/images/style/properties/289c6ee59a046916d746f78e5125dd02_images.jpg,181
12270,20297,Men,Topwear,Tshirts,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/20297.jpg,Morado,20297.jpg,http://assets.myntassets.com/v1/images/style/properties/6f0dcb095912cbd861244f64bed22b54_images.jpg,181
16277,39634,Men,Shoes,Shoes,Summer,Sports,../input/fashion-product-images-dataset/fashion-dataset/images/39634.jpg,Neutros,39634.jpg,http://assets.myntassets.com/v1/images/style/properties/e7f3a343fff8a77aabb4ebbd77ac2ca0_images.jpg,181
8117,11077,Men,over_Topwear,Sweaters,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/11077.jpg,Morado,11077.jpg,http://assets.myntassets.com/v1/images/style/properties/160295f3966ddc1df03dba2186291ad9_images.jpg,181
21693,42251,Men,Bottomwear,Pants,Summer,Formal,../input/fashion-product-images-dataset/fashion-dataset/images/42251.jpg,Neutros,42251.jpg,http://assets.myntassets.com/v1/images/style/properties/c7c5a14c56a8c07798ff7e3c9a841f98_images.jpg,182
7328,43004,Men,Shoes,Sandals,Fall,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/43004.jpg,Neutros,43004.jpg,http://assets.myntassets.com/v1/images/style/properties/8e925102b8c669c6437acd7a71cf9150_images.jpg,182
4243,29664,Men,Topwear,Shirts,Summer,Casual,../input/fashion-product-images-dataset/fashion-dataset/images/29664.jpg,Neutros,29664.jpg,http://assets.myntassets.com/v1/images/style/properties/9edde0a65a489d9e38242c679263af82_images.jpg,182
