id,gender,subCategory,articleType,season,usage,Color,embedding,link,outfit_id
11901,Men,Shoes,Shoes,Fall,Formal,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3202918), np.float64(0.0), np.float64(0.0), np.float64(0.43662596), np.float64(0.39703238), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15539189), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3051163), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.12062617), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05646566), np.float64(0.09949548), np.float64(0.0), np.float64(0.0), np.float64(0.0977897), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.189786), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.27150998), np.float64(0.0), np.float64(0.0), np.float64(0.12204856), np.float64(0.0), np.float64(0.1704939), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.36042333), np.float64(0.0), np.float64(0.33417064), np.float64(0.0), np.float64(0.0), np.float64(0.18589957), np.float64(0.13983613), np.float64(0.2603561), np.float64(0.0), np.float64(0.36483306), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25012457), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2188548), np.float64(0.0), np.float64(0.27209955), np.float64(0.0), np.float64(0.2235023), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.13860743), np.float64(0.11213158), np.float64(0.08566374), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08631945), np.float64(0.0), np.float64(0.12969208), np.float64(0.39211065), np.float64(0.10630757), np.float64(0.0), np.float64(0.0), np.float64(0.04444571), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09326401), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3473265), np.float64(0.5177557), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4345957)]",http://assets.myntassets.com/v1/images/style/properties/b1037bf9527f986a2d612e9ce639cf14_images.jpg,78
8840,Men,Bottomwear,Pants,Winter,Formal,Neutros,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2845561), np.float64(0.0), np.float64(0.0), np.float64(0.38479662), np.float64(0.27436024), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07298739), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21685088), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0307925), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.057984), np.float64(0.0013253), np.float64(0.0), np.float64(0.0), np.float64(0.13785565), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2521718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21146128), np.float64(0.0), np.float64(0.0), np.float64(0.1291392), np.float64(0.0), np.float64(0.15140787), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.29321587), np.float64(0.0), np.float64(0.284713), np.float64(0.0), np.float64(0.0), np.float64(0.21912976), np.float64(0.14357997), np.float64(0.29025486), np.float64(0.0), np.float64(0.35337436), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.23556948), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21383357), np.float64(0.0), np.float64(0.19713964), np.float64(0.0), np.float64(0.23492026), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1000178), np.float64(0.02552499), np.float64(0.1084895), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05516961), np.float64(0.0), np.float64(0.20998847), np.float64(0.33215255), np.float64(0.15055893), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07393902), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4001433), np.float64(0.41818017), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.37355217)]",http://assets.myntassets.com/v1/images/style/properties/a0247bf5d0a095d32ddd2e0b403f6e79_images.jpg,78
17150,Men,over_Topwear,Jackets,Winter,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.262436181), np.float64(0.0), np.float64(0.0), np.float64(0.368323147), np.float64(0.426186323), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.133937284), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.255569994), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.115544364), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0160526633), np.float64(0.135480434), np.float64(0.0), np.float64(0.0), np.float64(0.0458771549), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.136013165), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.175433278), np.float64(0.0), np.float64(0.0), np.float64(0.150624409), np.float64(0.0), np.float64(0.144999772), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.316431999), np.float64(0.0), np.float64(0.315725297), np.float64(0.000206172466), np.float64(0.0), np.float64(0.151602373), np.float64(0.143918678), np.float64(0.144867271), np.float64(0.0), np.float64(0.249696225), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.226610914), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0258137882), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.176167473), np.float64(0.0), np.float64(0.311549246), np.float64(0.0), np.float64(0.184947729), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.149242327), np.float64(0.154498383), np.float64(0.0156587027), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.023976393), np.float64(0.0), np.float64(0.0799993873), np.float64(0.404069543), np.float64(0.0367915854), np.float64(0.0), np.float64(0.0), np.float64(0.101767018), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0115012676), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.223332733), np.float64(0.507451594), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.400904804)]",http://assets.myntassets.com/v1/images/style/properties/SCULLERS-Men-Black-Checked-Trousers_944786d2f227f0f05ee7539a69ffca99_images.jpg,78
19790,Men,Topwear,Tshirts,Winter,Casual,Azul,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1988423), np.float32(0.0), np.float32(0.0), np.float32(0.2568046), np.float32(0.27935815), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.108637035), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.18469071), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.086422816), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.047419216), np.float32(0.12646368), np.float32(0.0), np.float32(0.0), np.float32(0.045764055), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.12493181), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1056236), np.float32(0.0), np.float32(0.0), np.float32(0.13563472), np.float32(0.0), np.float32(0.10353349), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.21157636), np.float32(0.0), np.float32(0.21651173), np.float32(0.0), np.float32(0.0), np.float32(0.0989718), np.float32(0.10985246), np.float32(0.110996254), np.float32(0.0), np.float32(0.17580646), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.18527085), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.06812597), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.12771855), np.float32(0.0), np.float32(0.2160773), np.float32(0.0), np.float32(0.14393932), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.10584965), np.float32(0.14888209), np.float32(0.03177379), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.01987271), np.float32(0.0), np.float32(0.07578223), np.float32(0.2805453), np.float32(0.050492615), np.float32(0.0), np.float32(0.0), np.float32(0.117920816), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.01175411), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.16250584), np.float32(0.35654628), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.30603322)]",http://assets.myntassets.com/v1/images/style/properties/e9defd941abd5d64b1c6c9efab284959_images.jpg,79
11901,Men,Shoes,Shoes,Fall,Formal,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3202918), np.float64(0.0), np.float64(0.0), np.float64(0.43662596), np.float64(0.39703238), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15539189), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3051163), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.12062617), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05646566), np.float64(0.09949548), np.float64(0.0), np.float64(0.0), np.float64(0.0977897), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.189786), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.27150998), np.float64(0.0), np.float64(0.0), np.float64(0.12204856), np.float64(0.0), np.float64(0.1704939), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.36042333), np.float64(0.0), np.float64(0.33417064), np.float64(0.0), np.float64(0.0), np.float64(0.18589957), np.float64(0.13983613), np.float64(0.2603561), np.float64(0.0), np.float64(0.36483306), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25012457), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2188548), np.float64(0.0), np.float64(0.27209955), np.float64(0.0), np.float64(0.2235023), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.13860743), np.float64(0.11213158), np.float64(0.08566374), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08631945), np.float64(0.0), np.float64(0.12969208), np.float64(0.39211065), np.float64(0.10630757), np.float64(0.0), np.float64(0.0), np.float64(0.04444571), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09326401), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3473265), np.float64(0.5177557), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4345957)]",http://assets.myntassets.com/v1/images/style/properties/a0247bf5d0a095d32ddd2e0b403f6e79_images.jpg,79
17150,Men,over_Topwear,Jackets,Winter,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.262436181), np.float64(0.0), np.float64(0.0), np.float64(0.368323147), np.float64(0.426186323), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.133937284), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.255569994), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.115544364), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0160526633), np.float64(0.135480434), np.float64(0.0), np.float64(0.0), np.float64(0.0458771549), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.136013165), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.175433278), np.float64(0.0), np.float64(0.0), np.float64(0.150624409), np.float64(0.0), np.float64(0.144999772), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.316431999), np.float64(0.0), np.float64(0.315725297), np.float64(0.000206172466), np.float64(0.0), np.float64(0.151602373), np.float64(0.143918678), np.float64(0.144867271), np.float64(0.0), np.float64(0.249696225), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.226610914), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0258137882), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.176167473), np.float64(0.0), np.float64(0.311549246), np.float64(0.0), np.float64(0.184947729), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.149242327), np.float64(0.154498383), np.float64(0.0156587027), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.023976393), np.float64(0.0), np.float64(0.0799993873), np.float64(0.404069543), np.float64(0.0367915854), np.float64(0.0), np.float64(0.0), np.float64(0.101767018), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0115012676), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.223332733), np.float64(0.507451594), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.400904804)]",http://assets.myntassets.com/v1/images/style/properties/SCULLERS-Men-Black-Checked-Trousers_944786d2f227f0f05ee7539a69ffca99_images.jpg,79
8840,Men,Bottomwear,Pants,Winter,Formal,Neutros,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2845561), np.float64(0.0), np.float64(0.0), np.float64(0.38479662), np.float64(0.27436024), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07298739), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21685088), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0307925), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.057984), np.float64(0.0013253), np.float64(0.0), np.float64(0.0), np.float64(0.13785565), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2521718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21146128), np.float64(0.0), np.float64(0.0), np.float64(0.1291392), np.float64(0.0), np.float64(0.15140787), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.29321587), np.float64(0.0), np.float64(0.284713), np.float64(0.0), np.float64(0.0), np.float64(0.21912976), np.float64(0.14357997), np.float64(0.29025486), np.float64(0.0), np.float64(0.35337436), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.23556948), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21383357), np.float64(0.0), np.float64(0.19713964), np.float64(0.0), np.float64(0.23492026), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1000178), np.float64(0.02552499), np.float64(0.1084895), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05516961), np.float64(0.0), np.float64(0.20998847), np.float64(0.33215255), np.float64(0.15055893), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07393902), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4001433), np.float64(0.41818017), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.37355217)]",http://assets.myntassets.com/v1/images/style/properties/239b82f5f529400adacb3d0daecd561a_images.jpg,79
39715,Women,Shoes,Heels,Spring,Casual,Marrón,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.027900634), np.float32(0.0), np.float32(0.0), np.float32(0.09711209), np.float32(0.0), np.float32(0.0), np.float32(0.108988054), np.float32(0.1648302), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.19519512), np.float32(0.0), np.float32(0.0), np.float32(0.018975113), np.float32(0.14105913), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.22134034), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1253776), np.float32(0.20483273), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.059829704), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.06773897), np.float32(0.0), np.float32(0.0), np.float32(0.08854409), np.float32(0.0), np.float32(0.046636306), np.float32(0.036756348), np.float32(0.042900387), np.float32(0.0), np.float32(0.0), np.float32(0.09037194), np.float32(0.0), np.float32(0.07907385), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.051681433), np.float32(0.04861017), np.float32(0.0), np.float32(0.06877044), np.float32(0.0), np.float32(0.031545144), np.float32(0.0), np.float32(0.11293381), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.18326215), np.float32(0.020796945), np.float32(0.0), np.float32(0.0), np.float32(0.0693021), np.float32(0.0), np.float32(0.09900139), np.float32(0.0601704), np.float32(0.06403129), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.07779372), np.float32(0.316395), np.float32(0.07338587), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.037243396), np.float32(0.0), np.float32(0.0), np.float32(0.1281219), np.float32(0.0), np.float32(0.0), np.float32(0.116829365), np.float32(0.015548823), np.float32(0.034165077), np.float32(0.0), np.float32(0.33491856), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.10762781), np.float32(0.068803184), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.14185949), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0047722086), np.float32(0.17097674)]",http://assets.myntassets.com/v1/images/style/properties/040c6e8554f0f29e38f52fc53a090d7d_images.jpg,80
33487,Men,Topwear,Shirts,Summer,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.02813857), np.float64(0.0), np.float64(0.0), np.float64(0.07200588), np.float64(0.0), np.float64(0.0), np.float64(0.34389287), np.float64(0.14306508), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3776129), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.37143934), np.float64(0.0), np.float64(0.0), np.float64(0.04350419), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3999805), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.20539927), np.float64(0.3366738), np.float64(0.0), np.float64(0.0), np.float64(0.01864954), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11622702), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.14737448), np.float64(0.0), np.float64(0.0), np.float64(0.00688526), np.float64(0.0), np.float64(0.01655789), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1709036), np.float64(0.0), np.float64(0.27568844), np.float64(0.0), np.float64(0.0), np.float64(0.09678312), np.float64(0.03743756), np.float64(0.17737672), np.float64(0.0), np.float64(0.10846842), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.28317937), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.31292972), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2634533), np.float64(0.0), np.float64(0.31221545), np.float64(0.0), np.float64(0.0063789), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.04728295), np.float64(0.26642776), np.float64(0.13441814), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.23740172), np.float64(0.0), np.float64(0.01758126), np.float64(0.27571368), np.float64(0.03120575), np.float64(0.0), np.float64(0.0), np.float64(0.44538754), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.24544957), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15684), np.float64(0.30376226), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4849654)]",http://assets.myntassets.com/v1/images/style/properties/33e59d63bb1e61279124c24cdbc2e42b_images.jpg,80
18976,Men,Bottomwear,Pants,Summer,Sports,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07725042), np.float64(0.0), np.float64(0.0), np.float64(0.28938407), np.float64(0.18004888), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.33934855), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.31275392), np.float64(0.0), np.float64(0.0), np.float64(0.00691302), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3687241), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18279867), np.float64(0.31522438), np.float64(0.0), np.float64(0.0), np.float64(0.00515002), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08817508), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10803059), np.float64(0.0), np.float64(0.0), np.float64(0.0369061), np.float64(0.0), np.float64(0.01816006), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15553391), np.float64(0.0), np.float64(0.2602537), np.float64(0.0), np.float64(0.0), np.float64(0.07139245), np.float64(0.05152515), np.float64(0.09931879), np.float64(0.0), np.float64(0.07790741), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25632012), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3048749), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21903576), np.float64(0.0), np.float64(0.29743096), np.float64(0.0), np.float64(0.00456643), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07453785), np.float64(0.29614276), np.float64(0.09113319), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18169755), np.float64(0.0), np.float64(0.01226027), np.float64(0.2729352), np.float64(0.02126285), np.float64(0.0), np.float64(0.0), np.float64(0.43244123), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17184067), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09536419), np.float64(0.3134868), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.43600488)]",http://assets.myntassets.com/v1/images/style/properties/d82d92af00e3453cd46f51206fb46568_images.jpg,80
